image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
7,kodim08.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9792652848293094,36.110818791979156,0.9963493938600186,24.376350200931853,2.747157354211515,86980,2.6544189453125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
8,kodim09.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.95703783896833,39.910510121046194,0.9929274078240242,21.504213837427596,1.395350349143874,42979,1.311614990234375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
9,kodim10.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9591549745591127,39.445195898206215,0.9924693188459515,21.231657398596447,1.4687069365815617,45510,1.38885498046875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
10,kodim11.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9723891452000828,38.423942626849325,0.9939236190977638,22.163550098990548,2.155143832779838,68191,2.081024169921875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
11,kodim12.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9645424379188355,40.00480156878268,0.9920834483544528,21.01463950661984,1.640873607818461,47594,1.45245361328125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
12,kodim13.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.979749958051989,35.58802754437028,0.99509608077637,23.094566920419837,3.007231582083535,95830,2.92449951171875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
13,kodim14.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9745438967062944,37.17932353965195,0.9950814560457969,23.08163443217198,2.446440714069475,76302,2.32855224609375,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
14,kodim15.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9606680132590104,38.565486641771145,0.9923998356895266,21.191770184612434,1.9483774745567206,58903,1.797576904296875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
15,kodim16.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9720924979735533,40.05616022063854,0.9931540520540418,21.645664073992922,1.7219686614028418,52375,1.598358154296875,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
16,kodim17.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9701013636881123,38.86060898626367,0.9942453570413593,22.399816165871634,1.809338648165101,55140,1.6827392578125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
17,kodim18.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9676213025233503,37.01304189987238,0.9939936657005193,22.213904995796984,2.3833810041468197,73901,2.255279541015625,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
18,kodim19.png,16k-0.1000/,TwitterDCN-262144D/64x64x64-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9696226305828657,38.682927325434584,0.9941494829306017,22.328057492233203,1.9798328008948243,61825,1.886749267578125,,soft-codebook-5bpf,250.0,soft-codebook,262144,64x64x64,64
