image_id,filename,model_dir,codec,ssim,psnr,msssim,msssim_db,entropy,bytes,bpp,layers,quantization,entropy_reg,codebook,latent,latent_shape,n_features
13,md724a5fef27.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.949354735205878,39.27544454700587,0.9902908947514278,20.128207910510547,1.3870133226447117,18524,0.5653076171875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
14,md7acca9e5d4.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9506681325832723,37.09556253638232,0.9888949307881915,19.544787303876493,2.1379568468975085,31890,0.97320556640625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
15,md84e1b14970.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9392875518047327,37.740885523002426,0.9879955559898125,19.206579496343753,1.9381892544034054,28219,0.861175537109375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
16,md8ad8c1a4f0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9433804595109286,36.435469715725766,0.9899958641459543,19.99820419274424,2.2320117049386923,31588,0.9639892578125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
17,md8b4d790353.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9551426221055124,42.39745512748683,0.9881207055662825,19.252093533483343,0.7039676074167751,6663,0.203338623046875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
18,md97faaba752.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9453497236658336,40.19497821082094,0.9857146718777867,18.45109779780361,1.3353762459856386,17019,0.519378662109375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
19,md9a54894332.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9508284328279286,40.923266030195116,0.9889119500023407,19.55144824429725,1.1820877131374141,12625,0.385284423828125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
20,mda35b1dc888.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.892882996047136,38.489949608680945,0.9811572139857463,17.248548838593088,1.295147195804857,12951,0.395233154296875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
21,mda362944917.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9564711494426295,41.08353253119162,0.989315759450865,19.712563426662108,1.1026229900098685,13058,0.39849853515625,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
22,mda6bd069cb0.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9714468507706688,41.244435707241145,0.9923047749141518,21.137786725040865,1.28794128599528,15876,0.4844970703125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
23,mdab5dc4b068.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9562791754428551,37.705589585968305,0.9908659448277438,20.393363694605654,1.988495342497166,27526,0.84002685546875,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
24,mdac31e475a8.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.8697699268858653,37.342667083892486,0.9721978159998151,15.559210867447614,1.3927013459425228,17002,0.51885986328125,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
25,mdb09a88eb2a.png,8k-0.0050/,TwitterDCN-131072D/64x64x32-r:soft-codebook-Q-5.0bpf-S+-H+250.00,0.9455832330609267,38.02252425349894,0.9918450632115029,20.88579400965005,1.65597220879529,22899,0.698822021484375,,soft-codebook-5bpf,250.0,soft-codebook,131072,64x64x32,32
